測站,日期,AQI,空氣品質指標,O3,PM2.5_AVG,PM10_AVG,CO_8hr,SO2,NO2,地址,lng,lat
南港站,2023/09/11 00:00,36,臭氧8小時,44,8,19,0.58,4.0,20.6, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/12 00:00,44,二氧化氮小時值,40,10,23,0.7,2.8,26.4, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/13 00:00,51,臭氧8小時,69,14,26,0.74,4.0,28.5, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/14 00:00,81,臭氧8小時,80,17,27,0.73,4.8,16.4, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/15 00:00,163,臭氧8小時,114,16,28,0.76,5.1,25.3, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/16 00:00,89,臭氧8小時,80,13,24,0.68,4.6,19.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/17 00:00,96,臭氧8小時,82,13,23,0.69,2.7,13.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/18 00:00,94,臭氧8小時,83,12,21,0.71,9.9,17.1, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/19 00:00,23,二氧化氮小時值,35,5,11,0.59,1.1,13.7, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/20 00:00,43,臭氧8小時,68,7,16,0.66,4.2,18.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/21 00:00,50,臭氧8小時,76,9,18,0.69,4.3,15.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/22 00:00,19,二氧化氮小時值,17,3,12,0.58,0.9,11.5, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/23 00:00,16,二氧化氮小時值,13,3,13,0.59,1.4,9.7, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/24 00:00,18,臭氧8小時,23,3,12,0.55,1.7,5.7, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/25 00:00,27,臭氧8小時,33,6,16,0.69,5.3,12.5, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/26 00:00,34,臭氧8小時,44,9,20,0.66,3.4,14.7, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/27 00:00,28,細懸浮微粒,27,9,21,0.68,1.0,16.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/28 00:00,23,臭氧8小時,30,4,17,0.64,1.5,12.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/29 00:00,30,細懸浮微粒,32,9,25,0.7,1.1,10.4, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/30 00:00,31,臭氧8小時,36,6,20,0.78,2.8,8.7, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/01 00:00,46,臭氧8小時,54,9,25,0.79,2.6,8.7, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/02 00:00,39,臭氧8小時,55,11,38,0.71,0.8,21.7, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/03 00:00,43,二氧化氮小時值,35,10,31,0.77,0.7,25.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/04 00:00,34,臭氧8小時,38,9,20,0.64,1.5,5.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/05 00:00,39,臭氧8小時,45,5,17,0.62,2.1,10.6, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/06 00:00,41,二氧化氮小時值,27,7,17,0.63,0.6,24.4, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/07 00:00,43,二氧化氮小時值,22,7,19,0.69,0.6,25.9, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/08 00:00,31,二氧化氮小時值,30,3,12,0.54,0.5,18.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/09 00:00,36,二氧化氮小時值,33,2,9,0.54,0.5,21.5, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/10 00:00,39,二氧化氮小時值,34,4,14,0.56,0.5,23.2, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/11 00:00,48,二氧化氮小時值,38,10,31,0.67,0.8,28.6, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/12 00:00,39,二氧化氮小時值,31,9,34,0.57,0.9,23.5, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/13 00:00,54,二氧化氮小時值,47,11,34,0.55,1.9,36.3, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/14 00:00,50,細懸浮微粒,50,15,35,0.53,1.7,24.9, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/15 00:00,114,臭氧8小時,81,23,44,0.55,2.3,20.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/16 00:00,89,臭氧8小時,72,24,56,0.51,2.3,27.3, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/17 00:00,107,臭氧8小時,77,24,51,0.5,2.4,26.6, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/18 00:00,57,臭氧8小時,64,17,33,0.51,1.0,24.4, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/19 00:00,42,二氧化氮小時值,44,12,25,0.55,1.1,25.3, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/20 00:00,40,臭氧8小時,46,12,23,0.57,1.6,23.2, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/21 00:00,34,臭氧8小時,38,9,23,0.4,1.3,18.9, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/22 00:00,32,二氧化氮小時值,37,5,20,0.38,0.7,19.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/23 00:00,29,臭氧8小時,35,6,20,0.37,1.0,14.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/24 00:00,39,二氧化氮小時值,45,7,23,0.52,1.5,23.5, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/25 00:00,38,二氧化氮小時值,41,6,21,0.46,2.9,23.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/26 00:00,45,二氧化氮小時值,43,9,24,0.44,5.7,27.2, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/27 00:00,36,二氧化氮小時值,43,10,21,0.43,2.5,21.4, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/28 00:00,39,臭氧8小時,47,11,24,0.45,1.4,20.5, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/29 00:00,42,臭氧8小時,49,9,24,0.39,1.3,14.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/30 00:00,43,二氧化氮小時值,39,7,21,0.45,2.7,25.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/10/31 00:00,43,二氧化氮小時值,36,5,17,0.42,1.7,26.1, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/01 00:00,37,二氧化氮小時值,36,5,24,0.41,1.4,22.2, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/02 00:00,43,二氧化氮小時值,38,4,16,0.48,0.8,25.7, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/03 00:00,48,臭氧8小時,69,8,18,0.54,5.9,25.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/04 00:00,39,二氧化氮小時值,49,5,10,0.46,1.7,23.5, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/05 00:00,73,臭氧8小時,78,8,15,0.53,3.0,21.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/06 00:00,55,臭氧8小時,67,12,32,0.51,2.0,22.2, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/07 00:00,44,臭氧8小時,53,12,41,0.43,2.2,17.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/08 00:00,36,臭氧8小時,44,9,29,0.44,1.1,19.7, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/09 00:00,40,臭氧8小時,60,11,27,0.55,2.2,23.1, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/10 00:00,42,二氧化氮小時值,47,10,20,0.66,6.6,25.2, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/11 00:00,34,臭氧8小時,39,2,9,0.4,1.6,14.4, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/12 00:00,35,臭氧8小時,40,2,7,0.39,1.1,11.6, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/13 00:00,40,二氧化氮小時值,36,10,29,0.46,1.3,24.2, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/14 00:00,45,二氧化氮小時值,34,3,18,0.46,2.2,27.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/15 00:00,36,二氧化氮小時值,38,3,17,0.48,1.7,21.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/16 00:00,42,二氧化氮小時值,42,7,19,0.65,1.7,25.3, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/11/17 00:00,56,懸浮微粒,50,15,56,0.53,1.4,29.6, 臺北市興中路29號4樓, 121.6080435,25.05594224
向陽站,2023/08/20 00:00,56,二氧化氮小時值,52,13,34,0.64,2.3,37.9, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/08/21 00:00,44,臭氧8小時,64,13,38,0.61,4.0,24.2, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/08/22 00:00,52,二氧化氮小時值,54,11,33,0.93,2.7,32.4, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/08/23 00:00,40,二氧化氮小時值,46,9,29,1.0,1.6,24.3, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/08/24 00:00,52,二氧化氮小時值,51,13,31,0.8,2.0,32.2, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/08/25 00:00,29,細懸浮微粒,43,9,23,0.63,2.2,16.7, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/08/26 00:00,24,二氧化氮小時值,18,6,17,0.63,0.7,14.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/08/27 00:00,28,臭氧8小時,34,7,22,0.76,1.4,15.9, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/08/28 00:00,44,細懸浮微粒,42,13,32,0.8,1.3,22.9, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/08/29 00:00,43,二氧化氮小時值,26,8,24,0.76,2.7,25.9, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/08/30 00:00,21,二氧化氮小時值,13,5,18,0.58,0.7,12.8, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/08/31 00:00,23,細懸浮微粒,11,7,23,0.68,0.8,11.9, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/01 00:00,24,二氧化氮小時值,14,5,18,0.72,2.0,14.4, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/02 00:00,26,懸浮微粒,15,7,26,0.55,1.1,11.4, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/03 00:00,24,懸浮微粒,26,4,24,0.45,0.6,9.2, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/04 00:00,33,二氧化氮小時值,29,5,22,0.62,0.5,20.0, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/05 00:00,35,二氧化氮小時值,23,6,26,0.76,0.7,21.0, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/06 00:00,36,細懸浮微粒,25,11,32,0.82,1.5,17.4, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/07 00:00,42,二氧化氮小時值,25,12,35,0.79,0.9,25.3, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/08 00:00,42,二氧化氮小時值,28,9,31,0.82,0.8,25.4, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/09 00:00,35,二氧化氮小時值,41,10,35,0.73,2.4,20.9, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/10 00:00,32,臭氧8小時,39,10,32,0.76,2.5,18.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/11 00:00,40,細懸浮微粒,36,12,33,0.84,2.9,22.4, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/12 00:00,51,二氧化氮小時值,32,12,32,0.93,2.2,31.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/13 00:00,56,細懸浮微粒,57,18,38,0.85,3.1,31.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/14 00:00,57,細懸浮微粒,69,18,37,0.75,4.3,28.2, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/15 00:00,114,臭氧8小時,95,19,39,0.92,3.8,36.2, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/16 00:00,50,細懸浮微粒,65,15,34,0.62,3.3,26.4, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/17 00:00,64,臭氧8小時,73,15,33,0.47,2.2,19.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/18 00:00,48,二氧化氮小時值,74,13,33,0.68,8.3,29.0, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/19 00:00,39,二氧化氮小時值,29,7,23,0.46,1.2,23.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/20 00:00,45,二氧化氮小時值,55,9,26,0.66,4.2,27.3, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/21 00:00,45,二氧化氮小時值,62,11,29,0.8,2.9,27.3, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/22 00:00,24,二氧化氮小時值,12,6,21,0.63,0.9,14.7, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/23 00:00,26,二氧化氮小時值,10,6,22,0.52,1.2,15.4, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/24 00:00,23,懸浮微粒,18,5,23,0.43,1.7,10.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/25 00:00,37,二氧化氮小時值,26,8,26,0.65,4.4,22.2, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/26 00:00,42,二氧化氮小時值,35,11,34,0.67,3.0,25.2, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/27 00:00,38,細懸浮微粒,22,12,31,0.73,1.0,18.1, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/28 00:00,36,二氧化氮小時值,24,8,28,0.83,1.5,21.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/29 00:00,44,細懸浮微粒,26,13,34,0.71,0.9,14.5, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/09/30 00:00,34,細懸浮微粒,32,11,30,0.77,2.1,19.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/01 00:00,40,細懸浮微粒,48,12,33,0.72,1.7,15.5, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/02 00:00,49,細懸浮微粒,51,15,47,0.76,1.0,27.2, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/03 00:00,53,二氧化氮小時值,31,12,37,0.92,1.1,33.9, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/04 00:00,31,細懸浮微粒,34,10,27,0.67,0.8,17.5, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/05 00:00,37,臭氧8小時,44,8,24,0.61,0.8,15.8, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/06 00:00,32,細懸浮微粒,36,10,25,0.72,1.4,19.1, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/07 00:00,39,二氧化氮小時值,40,10,28,0.79,1.3,23.3, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/08 00:00,32,臭氧8小時,41,5,20,0.57,0.8,18.9, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/09 00:00,36,臭氧8小時,45,8,17,0.55,1.0,19.3, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/10 00:00,36,臭氧8小時,44,7,22,0.57,1.0,20.5, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/11 00:00,48,二氧化氮小時值,51,13,40,0.74,1.5,29.1, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/12 00:00,51,二氧化氮小時值,46,12,40,0.64,2.0,31.8, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/13 00:00,55,二氧化氮小時值,43,12,42,0.73,2.3,37.5, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/14 00:00,57,二氧化氮小時值,45,17,43,0.85,1.3,39.4, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/15 00:00,87,臭氧8小時,71,25,53,0.74,1.9,26.7, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/16 00:00,77,細懸浮微粒,64,26,61,0.67,1.3,42.7, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/17 00:00,82,細懸浮微粒,69,28,59,0.75,1.4,47.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/18 00:00,61,細懸浮微粒,60,20,46,0.86,0.9,36.9, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/19 00:00,50,二氧化氮小時值,42,15,38,0.78,1.4,30.1, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/20 00:00,53,二氧化氮小時值,38,16,42,0.69,1.3,34.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/21 00:00,49,二氧化氮小時值,37,11,33,0.54,1.2,29.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/22 00:00,39,二氧化氮小時值,34,7,30,0.51,0.8,23.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/23 00:00,41,二氧化氮小時值,32,8,32,0.56,0.9,24.7, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/24 00:00,46,二氧化氮小時值,31,11,35,0.75,1.2,27.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/25 00:00,46,二氧化氮小時值,34,9,30,0.61,1.8,27.4, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/26 00:00,48,二氧化氮小時值,35,12,35,0.63,4.3,28.8, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/27 00:00,53,二氧化氮小時值,36,12,32,0.63,2.5,33.9, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/28 00:00,53,二氧化氮小時值,41,13,34,0.69,1.4,33.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/29 00:00,39,二氧化氮小時值,44,10,35,0.57,1.4,23.3, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/30 00:00,50,二氧化氮小時值,33,10,32,0.66,1.8,30.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/10/31 00:00,51,二氧化氮小時值,33,9,29,0.64,1.6,31.5, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/01 00:00,50,二氧化氮小時值,30,10,34,0.66,1.5,30.1, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/02 00:00,57,二氧化氮小時值,46,9,29,0.61,1.1,39.5, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/03 00:00,55,二氧化氮小時值,57,12,35,0.93,4.5,36.4, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/04 00:00,39,二氧化氮小時值,46,8,28,0.67,1.2,23.1, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/05 00:00,52,臭氧8小時,77,12,31,0.67,2.4,25.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/06 00:00,52,細懸浮微粒,55,16,40,0.8,1.7,27.5, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/07 00:00,55,懸浮微粒,46,16,55,0.61,2.2,27.7, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/08 00:00,50,二氧化氮小時值,41,14,44,0.66,1.3,30.3, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/09 00:00,52,二氧化氮小時值,55,14,41,0.7,2.2,32.8, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/10 00:00,54,二氧化氮小時值,43,14,34,0.9,4.3,36.1, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/11 00:00,36,二氧化氮小時值,37,6,21,0.55,1.3,21.6, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/12 00:00,31,臭氧8小時,36,6,17,0.52,1.3,18.3, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/13 00:00,47,二氧化氮小時值,34,14,39,0.64,1.3,28.2, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/14 00:00,52,二氧化氮小時值,37,8,27,0.69,1.5,32.3, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/15 00:00,48,二氧化氮小時值,35,8,28,0.78,1.6,28.9, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/16 00:00,52,二氧化氮小時值,34,11,32,0.93,1.3,33.1, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
向陽站,2023/11/17 00:00,66,細懸浮微粒,42,22,65,0.81,1.6,31.8, 臺北市向陽路、市民大道8段口, 121.5955381,25.05156886
大安站,2023/08/20 00:00,42,臭氧8小時,58,10,35,0.92,1.9,24.6, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/08/21 00:00,70,臭氧8小時,77,10,37,0.8,4.2,16.3, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/08/22 00:00,50,二氧化氮小時值,63,8,36,0.93,1.6,30.5, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/08/23 00:00,47,臭氧8小時,72,9,35,0.83,1.2,18.1, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/08/24 00:00,47,臭氧8小時,62,11,37,0.87,2.5,21.2, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/08/25 00:00,33,懸浮微粒,47,8,33,0.73,1.8,11.1, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/08/26 00:00,22,懸浮微粒,23,4,22,0.67,1.0,10.4, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/08/27 00:00,38,臭氧8小時,46,7,28,0.82,1.9,15.2, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/08/28 00:00,48,臭氧8小時,70,10,37,0.8,2.1,18.8, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/08/29 00:00,27,懸浮微粒,33,6,27,0.76,2.5,15.2, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/08/30 00:00,23,懸浮微粒,17,5,23,0.7,0.8,8.9, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/08/31 00:00,25,懸浮微粒,15,6,25,0.71,0.8,9.2, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/01 00:00,18,懸浮微粒,18,4,19,0.75,1.9,10.2, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/02 00:00,27,懸浮微粒,19,6,27,0.72,1.2,8.7, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/03 00:00,24,臭氧8小時,28,6,21,0.68,0.7,5.6, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/04 00:00,26,二氧化氮小時值,30,6,20,0.76,0.6,15.5, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/05 00:00,27,二氧化氮小時值,30,5,24,0.78,1.0,16.0, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/06 00:00,27,懸浮微粒,34,8,27,0.8,1.7,15.0, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/07 00:00,26,二氧化氮小時值,30,8,26,0.75,0.9,15.6, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/08 00:00,37,二氧化氮小時值,32,8,23,0.78,0.8,22.4, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/09 00:00,42,臭氧8小時,53,9,30,0.76,2.8,16.8, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/10 00:00,40,臭氧8小時,49,8,30,0.71,2.9,12.5, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/11 00:00,36,臭氧8小時,45,9,29,0.73,3.1,17.8, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/12 00:00,36,臭氧8小時,46,11,31,0.71,1.7,19.4, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/13 00:00,80,臭氧8小時,94,17,36,0.85,2.3,26.9, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/14 00:00,88,臭氧8小時,81,17,40,0.83,2.4,15.8, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/15 00:00,157,臭氧8小時,116,18,38,0.91,3.0,25.7, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
大安站,2023/09/16 00:00,82,臭氧8小時,86,15,32,0.84,4.7,18.9, 臺北市大安區忠孝東路3段248巷30號, 121.5408356,25.03960554
